Height,Weight,BodyFat,ExerciseWeight
171.5,86.5,21.1,80
184.4,50,15.1,35
186.2,114.1,16.2,145
188.7,76.3,24.1,75
183.8,53.1,24.1,32.5
170.4,76.2,14.4,67.5
178.9,101.5,20.5,112.5
169.5,87,20.9,80
167.8,84.2,19.5,75
194.7,91.2,20.5,107.5
186.7,99.5,17.5,117.5
180.3,50.6,19.3,27.5
170.8,78.5,14.3,72.5
174.6,50.6,13.6,27.5
179.6,112.8,16.9,135
189,50.2,20.2,35
186.2,81.1,24.3,80
179.9,50,23.5,22.5
188.4,98.6,17.2,117.5
173.4,115.7,22.4,130
198.3,85.6,18.3,105
185.8,82.8,25.1,82.5
156.8,73.9,20.1,47.5
174.1,75.8,21.2,65
176.6,90.5,10.8,100
197.2,68.7,23.7,70
179.6,51.2,22.8,25
180,59.9,21.2,42.5
189.8,88.5,20.9,100
191.7,100.5,18.8,122.5
159.4,50,19.6,20
186,104.6,23.5,122.5
166.9,121,27.9,130
179,72.4,18.1,65
176.7,108.7,30,115
189,50,19.7,35
209.6,71.4,17.4,90
164.2,72.7,26.9,45
185,63.7,18.6,55
192.7,82.8,21,92.5
178.2,78.3,18.2,75
173.6,58.3,17.8,37.5
197.6,70,24.7,72.5
176.5,63.4,23.4,42.5
176.1,73.4,21.8,62.5
180.8,50,20.8,27.5
175,52.8,22.1,25
186.4,78.7,19.3,80
168.5,110.7,24.5,115
172.8,93.2,23.9,90
176,51.7,16,30
187.4,101.8,20.6,120
186.7,83.9,22.3,87.5
194.3,89.2,21.8,102.5
176.9,53.9,27.3,25
183.7,102.3,20,117.5
192.7,58.6,15.5,55
180.7,50,18,27.5
188.3,75.5,24.6,72.5
168.8,91.3,22.9,85
188.5,50,17.5,35
182.4,85.2,20.6,87.5
175.4,102.2,17.5,112.5
168.5,50,29.3,20
179.8,54,30,25
185.4,99,30,105
182.5,77.9,22.3,75
179.1,77.3,15.2,75
190.7,95.7,14.9,117.5
190.9,73.7,23.4,72.5
171.6,50,26.9,20
178.2,76,20.6,67.5
176.1,74.5,17.8,67.5
181.5,110.9,13.8,137.5
179.4,54.7,19.5,35
186.9,113.8,18,142.5
169.6,84.3,19.6,75
183,124.1,13,150
209.5,110,17.3,150
160.7,91,23.7,77.5
178.6,106.8,22.9,120
168.1,109.1,12.9,122.5
181.9,50,18.3,30
189.6,82.4,18.9,90
183.2,61.1,20.9,47.5
194.5,72,20.1,75
185.7,95.1,22.8,105
193.1,79.4,24,85
181.3,90,14.9,100
170.3,90,24.2,82.5
183.6,92.2,28,95
181.6,84.4,25.6,82.5
182.1,136.9,23.3,150
188.5,73,15.6,77.5
172.8,87.8,17.2,87.5
181.2,53.8,13.8,40
172.5,50.1,12.9,25
188.7,110.8,24.6,132.5
173.3,88.7,23.7,82.5
183.4,74.7,25.4,67.5
168.1,66.1,19.4,45
179.8,79.4,21,75
183.6,78.6,15.9,82.5
190.8,105.6,16.2,132.5
184.4,73,25.7,65
186.7,87.4,13.1,102.5
178.1,50,21.8,22.5
179.5,50,22,25
175.4,86,12.9,90
182.7,59.9,25.4,40
185.4,81.5,17.7,87.5
185.6,80.5,28,75
184.6,116.1,16.6,145
193,61.1,11.7,62.5
177.7,76,14.3,72.5
197.1,123.2,20.4,150
182.5,60.4,21.5,45
172.6,59.5,30,27.5
183.3,86.5,20,90
179.4,78.7,23.5,72.5
179.7,69.2,20.2,57.5
189.4,69.8,19.7,67.5
174,122.3,16,147.5
170.2,70.5,26.3,47.5
182.1,98.7,25.8,105
173.4,61.6,20.3,40
181.3,50,15.4,32.5
187.9,63.5,18.9,57.5
166.3,74.5,19.4,57.5
189.4,87.9,20.3,97.5
184.8,50,15.6,35
182.4,69.6,18.1,62.5
165.7,115,17,127.5
169.3,50,11.8,25
172.4,134.3,24.3,150
175.2,72.1,21.1,60
180.8,63.1,18.2,50
193,128.5,24.2,150
185.3,86,20.3,92.5
175.8,52,27.5,20
174,98.7,17.2,107.5
193.8,66.8,18.8,67.5
184.1,94.1,20.3,105
190.3,89.2,23.9,97.5
171.8,104.1,23.7,107.5
182.6,70.8,14.4,67.5
172.9,95.9,16.6,100
178.5,109.6,25.5,122.5
173.8,88,24.9,82.5
178.6,71.9,10.3,70
178.1,116.8,10,147.5
166.3,76.8,30,52.5
168.4,82,24.1,67.5
184.3,89.3,14.1,102.5
181.3,61.9,22.9,45
171.9,62.2,10,47.5
174.7,88.6,25.3,82.5
184.6,106.7,22.1,125
193.1,118.5,14,150
188.3,66.2,16.4,65
178,86.6,17.6,90
180.9,75.2,17.4,72.5
169.9,101.8,23.8,102.5
184.2,102.9,15.9,122.5
184.3,50.1,10,37.5
178,88.5,14.2,95
175.2,72,16,62.5
180.5,92.1,17.5,100
185.9,83.6,19.1,90
184.2,79.4,18.2,82.5
194.4,65.8,18.8,67.5
177.9,95.5,20.7,102.5
181.4,73.3,19.3,67.5
188.5,78.4,30,72.5
178.4,87.7,13.6,95
187.9,80.4,19.7,85
185.6,95.7,16.8,112.5
186.2,102.1,13.1,125
173.5,79,17.8,72.5
196.1,57.6,17,55
165.4,120.9,12.2,140
178.4,108.9,18.4,127.5
189.5,108.2,23.8,130
168.5,73,19.7,55
191.9,98.8,17,122.5
170.8,71,20.2,55
165.1,79.5,20.5,62.5
192.9,75.4,10.4,87.5
175,69.4,14.3,60
170.7,67.8,19.7,50
194.1,111.4,27.5,137.5
167,78.8,15.9,67.5
174.7,72.3,17.6,62.5
181.5,77.1,16.8,77.5
173.6,65,18.6,47.5
175.5,70.6,19.8,57.5
196,56.5,29.6,42.5
199,85.5,24.8,100
193,112.9,18.1,145
173.2,71.3,18.5,57.5
179.7,92.4,17.7,100
180.4,90.2,28.5,87.5
180.6,84.2,23.1,82.5
181.1,79.9,10.5,85
181.7,108.3,26.9,120
182.3,107.9,29.2,120
190.1,56.8,26.6,40
191.6,76.1,17.5,82.5
200.7,95.7,16,125
164.5,77.5,18.3,62.5
185.8,94.6,23.5,105
164.7,79.2,17.8,65
170.6,97.6,18.1,100
195.5,145.3,27,150
178.4,76.9,17.5,72.5
174.9,105.7,19.2,117.5
178.4,76,20.1,70
185.9,80.6,19.1,85
187.5,104.1,26.2,120
169.2,90,20.5,85
182.9,78.5,16.7,80
171.6,68.8,18.9,52.5
175.5,50,24.7,20
172.8,95.1,19.6,97.5
195.2,115.6,14.7,150
176.4,113.7,19.1,132.5
167,57.8,23.9,25
182.2,86.2,17.6,92.5
187,69.4,30,57.5
193,108.8,17.4,140
177.8,81.9,13.1,85
176.4,57,26.7,30
189.3,115,21,145
168.3,103.3,18.8,107.5
188.7,68.1,18.2,65
183.5,60.7,17,50
185.3,50,16.3,35
185.8,87.5,25,90
171,94.2,26.4,87.5
182,97.3,21.5,107.5
168.7,81.1,14.8,75
190.7,72.7,22.1,72.5
174.2,81.5,19.8,75
192.4,69,17.4,72.5
182.9,78,15.7,80
170,105.5,24.3,107.5
169.7,82,25.1,67.5
171,74.6,14.4,65
174.9,95,25.3,95
184.2,79.4,20.5,80
159.5,50,22,20
170.1,65,25.9,37.5
176.6,113.8,12.1,137.5
195,50,24.9,35
177.4,86.2,26.1,80
178.5,128.7,22.9,150
163.4,98.9,15.4,100
179.1,115.4,26.6,130
169.1,50,18.9,20
187.8,61.1,14,57.5
201.7,73.1,16,87.5
185.9,95.4,14.2,112.5
169,66.5,24.6,40
186.5,76.8,22.7,75
171.4,64.7,16.9,47.5
176.8,94.1,19.9,97.5
181.4,89,22.5,92.5
192.5,83.2,25.6,87.5
181.1,72.2,20.3,65
186,117.8,17.2,150
180.7,82.2,25.6,77.5
186.2,50,19.7,32.5
179,130.6,19.2,150
192.3,84.2,20.6,95
165.7,50,18.3,20
172.4,95.5,21.3,95
168.9,112.3,19,122.5
173.1,106.8,17.9,120
170.2,95.2,26.1,90
184.9,76.6,21.4,75
173.5,79.4,26.3,65
179.6,79,18.2,77.5
174.6,88.4,19.2,87.5
172.4,50,11.7,27.5
181,72.5,20.9,65
166.9,100.5,13.4,107.5
169.1,95.6,24.7,90
163.4,97.9,19.9,95
173,59.3,23.8,32.5
179.2,72.1,15.5,67.5
191.6,129.4,25,150
171.6,103.6,18.8,112.5
195.8,50,17.5,42.5
178.7,65.9,21.3,50
184.3,71.6,30,57.5
181.7,81.6,27.9,75
185.7,66.7,22.4,57.5
198.3,77.8,25.9,85
194.2,71,21.7,72.5
170.2,88.1,28.1,75
175.8,64.3,10,55
184.3,54.6,21.2,37.5
169.4,106.4,23.9,110
183.9,89.7,23.8,95
179.3,90.8,19.4,95
170,74.7,21.7,57.5
183.4,50,14.9,32.5
189.7,86.4,10,105
170.6,77.1,14.5,70
196,79.4,23.8,87.5
182.4,89.8,15.2,100
178.7,93.8,20,100
183.9,92.3,18.7,102.5
154.1,56.1,25,20
187.8,89.3,23,97.5
182.6,79.4,23.7,75
175.4,72.7,21.4,60
183.4,69.3,24.8,57.5
184,94.6,20.7,105
169.4,93.8,16.1,95
180.9,55.5,18.2,37.5
164.1,93.2,23.7,82.5
198.1,62.4,24.6,60
179,81.4,16.8,82.5
176.9,86.2,25.2,80
166,68.9,25.8,42.5
176.3,58.2,23.9,35
179,76.6,20.5,70
182.8,92.7,21.5,100
164.4,98.5,21,95
176.3,84.1,19.5,82.5
187.5,84.9,14.2,97.5
183.3,61.6,19.5,50
181.5,82.4,11,90
186.7,78.9,25.7,77.5
176,105.8,22,115
172,50,18.8,20
174.5,50,16,25
187.1,57.7,17.3,47.5
188.9,91.1,15.5,107.5
180,64.8,16.5,55
170.1,110.7,13,127.5
178.2,91.1,10,102.5
189.2,84.4,23.2,90
187.1,56.5,19.8,42.5
169.8,91.5,22.7,85
182.3,95.6,21.5,105
178.5,96.1,25.8,97.5
176,77.1,18.7,70
153.4,76,30,40
170,90.5,20.9,85
193.9,83.2,14.2,100
179.3,50,20.3,25
181.4,90.2,14.2,100
179,66.8,16.5,57.5
184,68.2,20.7,60
186.3,120,25.3,145
185.7,50.6,23.6,30
191.8,50,15.3,40
184.6,100.1,13.7,120
197,68.3,24.5,67.5
195.1,71.7,20,75
180.2,50,19.4,27.5
167.9,78.8,13.4,70
168.4,79.6,20.4,67.5
170,71.9,24.2,52.5
181.8,92.6,25.7,95
167.4,104.1,21.6,105
179.9,71.1,21.5,60
192.2,50,13.4,42.5
186.2,55.9,17.7,42.5
178,101.9,14.9,117.5
179.4,95.7,17.9,105
168.9,64.8,18.8,42.5
183.7,86.6,16.2,95
182.4,91.9,18,102.5
165.4,79.3,17.7,65
182,90,25.2,92.5
182.4,66.2,23.9,52.5
177.9,54.6,22,30
171.8,98.7,24.9,97.5
177.3,102.4,19.1,115
174.5,65.9,14.4,52.5
167.1,73.1,18,57.5
192.4,99.9,15.5,125
195,91.1,14.7,112.5
177.8,78.2,22,70
185.1,99.8,10,125
164.5,81.1,22.8,62.5
172.7,103.5,20.5,110
179.4,88.5,24.4,87.5
170.8,50,16.7,22.5
197.5,88.8,19.8,107.5
186.1,63.2,22.2,52.5
181.2,96.5,17.2,110
162.3,79.4,21.5,60
171.9,65.7,15.1,50
177.7,84.2,10,90
177.6,84.3,14.6,87.5
170.4,67.3,17.7,50
176.4,74.8,19.3,65
178.2,118.2,16.6,142.5
161.5,50,23.4,20
184.8,50,20.4,30
177.6,81.4,19.5,77.5
177.8,76.3,16,72.5
172.1,80.3,19.1,72.5
179.9,65.5,18.8,52.5
178.9,51,24.1,22.5
168.4,73.1,16,60
185.6,94,28.1,100
168,112,21.4,120
192.8,57.6,24.5,47.5
174.6,93,16.9,97.5
172.3,104.5,20.6,112.5
159.6,67.5,16.8,42.5
171.6,50,19.6,20
198.1,91.2,16.2,115
186.7,91.2,21,100
175.9,65.8,16.3,52.5
180.2,99.4,15.7,115
186.3,78.8,18.8,82.5
177.2,59.7,25.1,35
188.7,50,21.1,32.5
174.8,108.8,20,122.5
169.1,105.5,26.6,105
181.3,69.6,21.1,60
178.6,73.9,18.7,67.5
164.4,77.9,20.8,60
184.2,62.1,26.1,45
178.4,114.3,20.3,135
193.2,58.8,13.5,57.5
172.3,50,21.8,20
178.6,123.5,15.4,150
168.6,91.2,13.5,92.5
185.4,60,30,40
179.4,50,12.7,32.5
180.1,77.1,22.1,70
175.7,101.6,19.4,110
171.3,62,22.3,37.5
183.3,56.6,23.8,37.5
177.8,96.2,14.4,107.5
181.9,108.6,13.1,132.5
180.8,95.2,26.2,97.5
184.8,76.7,16.9,77.5
180.8,65,20.2,52.5
178.1,98.7,21.9,105
166.9,89.6,22.6,80
179.1,60.1,12.5,50
195.1,104.2,22.8,130
185.7,50.3,16.3,35
174.6,92.3,24.8,90
181,74.5,15.9,72.5
189.9,94.9,22.7,110
180.2,71.4,17.3,65
182.6,65.7,19.9,55
172.9,100.6,20.6,105
191,83.3,16.9,95
187.5,90.4,23.9,97.5
173.1,89,19.8,87.5
173.8,93.2,20.4,95
171.2,50,25.8,20
193.8,94.7,20.7,112.5
165.4,120.7,25.7,130
167.1,70.9,23.9,47.5
168.6,80.9,26,65
161.8,67.1,10.5,47.5
159.4,50,19.6,20
164.2,98.9,15.6,100
178.2,62,30,37.5
206.3,76,15.6,97.5
171.3,90.4,20.2,87.5
184.6,82.4,14.1,90
185.7,86.7,16.7,97.5
174.2,67.6,11.6,57.5
176.2,126.4,24.7,150
178.1,97.4,23.8,102.5
182,69.6,15.9,65
183.6,90.4,17.8,100
162.1,51.5,19.4,20
191.2,84.1,11.9,100
202.3,50,20.5,45
177.4,57.2,26.7,30
184.2,105.8,30,117.5
183.6,89.1,20.1,95
175,110.8,19.6,125
188.5,87.6,10,105
186.7,100.3,21,117.5
194.6,61.7,18.9,60
181.9,50,27,22.5
210.1,79,18,102.5
180.7,50,10.7,35
177.8,82.5,15.5,82.5
180.3,77.1,17.5,75
179.1,103,25,112.5
181.2,116.1,21,140
180.6,54.5,18.4,35
177.7,85,16.8,87.5
169.5,99.3,19,102.5
181.7,50,11.8,35
175.2,104.1,23.4,112.5
177.2,50,11.9,30
167.5,50,30,20
181.3,87.2,22.1,90
184.5,67.7,25.3,55
173,124.5,19.3,147.5
181.7,58.1,19.1,42.5
176.6,77.4,22,67.5
178.3,86.3,14.5,92.5
173.3,83,12.4,82.5
173.4,50,24.6,20
167.1,111.3,24,115
182.2,78.4,23.9,72.5
165.5,102.2,22.1,100
179.7,81,24.8,75
188.2,73.3,27.1,67.5
172.2,84.8,14.6,82.5
193,74.9,16.9,82.5
174.7,50,16.8,25
177.1,72.9,18,65
179.1,90.7,16.3,97.5
183.3,98.8,30,102.5
183,60.8,12.1,55
189.4,101.5,17.2,125
175.3,59,13.5,42.5
199.5,78.2,21.6,90
176.9,79.9,19,75
159.7,108.6,24.3,105
182.3,95.7,13,112.5
181.5,52.9,16.5,35
212.9,82.3,27.2,102.5
175,86.8,20.3,85
189.4,91.5,24.6,100
184.2,65.4,17,57.5
167.9,75.4,19,60
176.4,96,13.8,107.5
169.8,59.9,17,37.5
188.2,74.1,22.4,72.5
153.6,104.1,22.2,95
170,50,19.2,20
173.2,79.2,21.1,70
166.2,65.8,21.6,40
178.8,90.1,14.4,97.5
175,87.4,25.1,82.5
193,67.1,25.6,62.5
168.3,96.9,19.8,97.5
184.3,72.9,23,67.5
175.1,62.2,27.8,37.5
170.6,128.4,19.4,150
181.9,88.5,17.4,95
178.7,111.8,12.3,137.5
196.4,100,13.7,130
167.5,97.8,11.2,105
184.6,82,26.7,80
187.9,98.8,15.2,120
190.5,98.4,24.3,115
194,54.2,21.6,45
176.6,120.4,11.1,150
172.3,108.4,25.7,115
187.9,67.3,14.8,67.5
174.3,86.1,19.3,82.5
163.1,120.4,18.3,132.5
198,99.1,26.1,120
174.8,77.6,23.8,65
193.9,101.9,23,125
175.1,89.8,16.9,92.5
189.5,72,23.9,67.5
175.9,105.8,22.9,115
192.5,65.5,19.4,65
189.8,90.6,20,102.5
205.7,99.6,24.2,130
184.9,61.7,11.1,57.5
163.7,71.6,19.2,50
160.2,94,25.8,80
187.2,94.2,20.6,107.5
183.3,89,23.1,92.5
176.1,77,15.1,72.5
196.1,88.4,21,105
162.4,81.4,17.1,67.5
177,78.6,25.6,67.5
177.2,72.9,21.6,62.5
175.1,73.7,17.8,65
181.1,84,20.3,85
186.1,89.1,15.7,102.5
184.5,105.7,27.8,117.5
188.1,92.6,22.3,102.5
179.5,110,17.4,130
169.7,83.6,22.1,72.5
185.8,98.1,22.4,110
188.4,111.3,17.1,140
176.2,72.1,14,65
166.4,74.2,19.7,55
186.3,80,21.7,82.5
183.2,93.3,20.8,102.5
180.1,64.2,27.9,45
188.6,50,25.8,27.5
198,88.1,16.3,110
170,77.6,14.9,70
212.1,78.9,21.5,102.5
178.3,68.8,20.2,57.5
197.8,58.7,12.9,62.5
176.7,50,28.3,20
177.7,63.1,22.6,45
179.2,65,17.4,52.5
162.7,71.4,17,50
184.4,65.7,18.8,57.5
173,86.5,16.5,85
185.3,100.3,28.8,110
184.6,90.3,21.1,97.5
186.1,91.9,20.8,102.5
168.8,116.5,24.6,125
175.8,74.4,22.6,62.5
175.9,71.8,16,62.5
189.2,102.6,30,115
180.2,79.7,11.6,85
170.3,50,17.1,20
180,78.8,20,75
168.9,62.2,15.8,40
192,107.4,18.5,135
170.8,79.6,16.4,72.5
176.7,73.7,17.7,65
173.4,50,26.1,20
190.4,50,17.1,37.5
171.5,70.3,16.8,57.5
179.8,60.2,21.5,42.5
190.5,62.8,18,57.5
193.8,90.1,22.8,105
182.9,66.2,21,55
183.5,89.6,14.6,100
185,121.2,26.4,145
177.6,85.6,28.5,77.5
178.6,67,22.2,52.5
185.2,76.6,26.6,70
167.3,60.9,20.1,35
184.8,68.2,10,70
210,71.9,23,87.5
178.5,50,19.5,25
172.8,74.8,19.1,62.5
180.4,68.9,23.3,55
178.8,69.4,14.8,62.5
188.2,72.8,15.4,75
169.9,95,17.1,97.5
173.3,59.1,15.5,40
180.5,85.2,28.5,80
181.8,119.8,17,150
182.1,87.1,18.2,92.5
160.8,65.3,18.9,37.5
189.8,79.6,20.8,85
198.9,52.5,15.9,50
184.3,86.6,14.3,97.5
166.7,74.7,25,52.5
178.5,88.6,25.7,85
166.4,97.1,10,102.5
176.3,79.2,24.7,70
181.9,86.1,10,97.5
193.8,84.5,23.5,95
169.4,93,24.4,87.5
177.3,50,17.1,27.5
207.6,64.3,16.6,77.5
186,104.8,10,132.5
193.1,89.4,19.7,105
189.8,103.5,24.4,122.5
178.8,61,18.7,45
175.6,84.6,20.4,80
169,111.7,18.5,122.5
175.7,99.5,14,112.5
177.3,67.5,20.3,52.5
178.9,95.4,10,110
190.9,55.8,19.9,45
150.2,76.8,21.5,45
168.5,131.8,16.1,150
179.7,91.9,14.8,102.5
182.7,63.6,26.1,47.5
176,107.2,21,120
171.6,97.8,27.3,95
190.3,83.2,25.3,87.5
184,64.3,14.9,57.5
181.6,77.5,26.4,70
175,73.8,17.7,65
188.3,75.4,27.5,70
148.7,100.5,24.8,82.5
182.7,72.9,18.9,67.5
188.1,89.2,21.3,100
187.6,82.3,15.4,92.5
172.8,50,20.1,20
166.2,90.7,22,82.5
174.9,73.5,25,57.5
180.8,64.3,15.4,55
171.1,58.2,10,40
186.1,72.8,18.5,72.5
178.4,87,27.5,82.5
182.7,96.7,19.5,107.5
165.9,76.2,18.1,60
175.6,50,30,20
167.4,71.4,17.6,55
195,61.7,30,50
186.1,50,17.5,32.5
175.4,79.3,21,72.5
177.4,86.6,21.5,85
198.7,83,14.2,102.5
186.8,77.6,15.1,82.5
176.1,80.9,27.5,70
169.6,81.4,15.7,75
155.8,79.1,29.2,47.5
184.6,69,19.2,62.5
175.8,66.4,18.8,52.5
200.1,83.5,16.2,102.5
186.4,61.1,15.9,55
176.9,91.8,22.1,92.5
179.5,80,23.4,75
178.9,66.5,11.5,60
171.1,98.1,19.6,100
177.3,105.7,25.2,115
191.7,96.2,27.2,107.5
174.8,82.2,10,85
164.9,99.8,20.4,97.5
166,91.5,23.7,82.5
179.5,87.5,29.3,82.5
179.6,101.6,15.6,117.5
177.6,75.2,24.6,62.5
167.2,97.6,15.1,100
181.8,83.1,10,92.5
178,72.5,23.5,60
188.7,61.5,28.4,45
184.2,118.3,20.8,145
168.1,59.3,17.4,35
167.3,83,23.5,67.5
195.9,68.2,18,72.5
180.6,95.9,24.1,102.5
178.2,68.5,27.5,50
174.1,120.4,13.2,147.5
175.6,65,17.1,50
180.2,98.4,21.3,107.5
193.3,87.8,10.3,110
195.8,84.9,18.7,100
176.8,112.4,11.7,137.5
203.4,78.6,23.5,92.5
173.9,138.3,14.6,150
189.2,92.5,22.6,105
177.8,93.7,15.5,102.5
188.9,86.6,12.6,102.5
181.5,79.1,28.4,70
182.4,76.6,13.3,80
183.8,84.3,26.9,82.5
200.3,96,27.1,115
186.3,70.9,17.7,70
183.6,72.8,21.2,67.5
184.5,63.4,24,50
176.9,98.4,17.4,107.5
191.1,86.3,27.5,90
184.9,107.6,19.4,130
177,71.5,20.9,60
165.4,66.3,18.1,42.5
170.8,50,16.3,22.5
186.8,106.9,15.3,132.5
176.4,71.4,24.3,55
183.9,80.2,13,87.5
176.2,80.4,21,75
162.9,82.6,25.1,62.5
178.4,84.8,16.1,87.5
163.8,86.7,18,77.5
186.2,71.9,16.6,72.5
204.1,99.8,22.5,130
183.2,83.5,17.4,87.5
192.6,103.3,16.3,130
183.3,82,21.4,82.5
167,70.6,29.9,42.5
185.5,52.4,25.2,30
172.4,87,16.6,85
164,81.8,20.3,67.5
182.8,65.8,25.2,50
181.9,89.7,23.7,92.5
168.9,50,15,20
179.7,50,25.5,22.5
165.4,105.6,13.7,115
203.1,101.4,30,125
181,56.8,19.2,40
174.1,78.4,29.5,62.5
179.5,52.8,14.6,35
187.6,87.1,13.9,100
187.1,65.8,15.7,62.5
168.7,53.4,10,30
183.9,58.5,23.2,42.5
177.8,94.1,22.5,97.5
194.9,112.6,24.8,142.5
178.8,86.4,14.4,92.5
176,50,14.6,27.5
175,68.3,19.1,55
170.9,94.3,17.3,95
165.7,91.2,29,77.5
167.5,87.9,14.3,85
184.9,76.9,10.2,85
175.4,95.1,23.7,95
162.4,97.6,20.7,92.5
167.2,93.2,21,87.5
181.9,61.7,15.8,52.5
196.7,119.9,20.7,150
194.9,94.1,29.5,105
166.9,90.6,17.3,87.5
176,73,18.8,62.5
173.1,74.9,20.2,62.5
177.1,66.4,22.9,50
185.6,89,28,90
177.8,72.6,18.6,65
181,85.7,20.8,87.5
166.4,81.9,17.2,72.5
174.5,99,13,110
189.4,50,27.2,27.5
184.2,91.6,16.9,102.5
195.6,88.2,22.3,102.5
175.4,55,22,30
176.5,53.6,22,27.5
186.9,126.1,26.3,150
166.5,69.4,29.4,40
166,70.9,19.4,50
167.5,51.6,23.2,20
191.9,88.5,30,92.5
171.4,57.7,15.1,37.5
182.5,103.2,13.9,125
191.8,107.2,14.6,137.5
163.3,76.7,25.4,52.5
183.2,67,25.6,52.5
181.4,106,16.1,125
188.9,71.5,19.4,70
193.8,80.2,19.1,90
159.4,96.4,14.6,92.5
184.2,77,28.8,67.5
163.2,57.2,19.3,25
208.7,61.5,15.2,75
173.2,113.2,21.3,127.5
167.9,92.3,18.6,90
162.8,52.9,20.3,20
179.9,100.8,23,110
167.2,80.1,13.5,72.5
186.6,58.5,18.1,47.5
178.8,77,26.9,65
183,81.5,17.3,85
170.4,89.7,18.2,87.5
186.8,78.7,17.4,82.5
184.1,104.1,23.4,120
187.7,80.6,14.6,90
161.4,76.7,24,52.5
177.4,90.1,25.6,87.5
173.4,67.9,19.1,52.5
188.2,65.5,20.1,60
169,98.7,24.8,95
179.7,89,18.5,92.5
173.2,99.2,26.2,100
187.4,70.6,16.4,70
180.9,81.5,17.9,82.5
161.9,55,18.5,20
194.6,82,22.6,90
201.1,78.6,19.5,92.5
185.1,109,23.2,127.5
189.2,83.7,23.7,87.5
172,64.9,22.9,42.5
181.6,50,16.9,30
196.3,92.2,20.7,112.5
196.8,81.2,17.9,95
179,84.1,24.2,80
179.7,93.1,18,100
174.4,68.7,22.4,52.5
176.7,125.5,19.7,150
184.3,61.8,21.9,47.5
176.9,92.7,21.7,95
185.3,90.2,20.3,100
184.8,50,16.4,32.5
186.4,82.7,20.3,87.5
191.9,83.6,15.8,97.5
192.2,115,19.5,147.5
179.1,98.5,17.6,110
181.3,116.1,11.7,147.5
180.5,85.4,23.1,85
167.1,77.3,16.6,65
173.7,50,10,30
190.3,50,18.1,37.5
188.4,51.8,27.3,30
168.8,71.9,16.5,57.5
189.1,103.4,17.7,127.5
204.6,87.9,21,110
193.1,72.5,21.3,75
174.9,98.9,27.3,100
186.4,71,11.7,75
159.1,122.9,11.4,140
164.6,89.5,20.2,80
158.7,112.6,15.4,117.5
167.8,88.4,19.5,82.5
179.5,50,28,20
173.7,61.9,15.5,45
189.1,108.5,22.9,130
162.3,101.7,30,90
181.3,69.7,12.4,67.5
182,98.5,19.4,110
182.2,60.8,18.5,47.5
178.6,91,15,100
184.7,79.3,19.2,80
168.8,104.1,14.6,112.5
182.3,76.4,10,82.5
182.7,51.6,18.8,32.5
181.2,99.3,24.7,107.5
179.7,66.8,24.6,50
175.9,58.5,23.6,35
182.4,109.4,12.7,135
184.5,116.5,26.2,137.5
181.5,65.6,10,62.5
181.8,59.5,21.2,42.5
171.2,108.3,18.3,120
180.8,141.1,20.2,150
182.2,58.4,17.4,45
177.4,66.5,18.4,52.5
193,76.9,13.3,90
163.5,96.2,16.5,95
186.1,78.8,23.2,77.5
176.7,59.8,24.4,37.5
181.1,50,20.2,27.5
187.5,75.6,25.4,72.5
184.6,132.1,25,150
181,73,25.1,62.5
194.4,51.7,12.2,47.5
166,60.3,25.6,27.5
160.5,73.7,18.8,50
172.4,85.5,16.8,82.5
181.2,79.2,21.4,75
187.4,74.2,16.3,77.5
173.3,55.3,10.5,37.5
179.5,66.1,13.5,60
181.4,88.9,13,100
168,73.3,19.8,55
179.9,85.1,24.2,82.5
181.7,64.5,16.7,55
190.2,94,13.8,115
183.6,76.1,17.3,75
177.8,71.5,16.4,65
186.9,74.3,14.6,77.5
190.1,50,26.8,30
180.7,50,14.6,32.5
174.7,97.8,10,112.5
177.4,80.7,16.5,80
177.8,70.5,18.8,60
189.9,98.9,25.2,112.5
183.2,56.6,17.7,42.5
179.6,81.9,18.1,82.5
195.1,50,15.9,42.5
161.3,96.9,21.1,90
171.4,58.7,20.8,32.5
187.4,50,19.5,32.5
189.2,100.7,28,112.5
171.1,59.3,18,37.5
174.5,106.9,21,117.5
185.6,91.2,27.7,95
188.2,52.3,19.2,37.5
177.7,85.5,12.5,90
194.4,84.1,13.4,102.5
174.5,70.5,25.6,52.5
181.2,61.2,21.7,45
173.7,94.7,21.5,95
177.5,107.2,21.6,120
180.4,80.4,20.5,77.5
185,88.2,20.6,95
187.2,81.7,29.1,77.5
174.9,50,20.7,22.5
182.8,67.6,15.2,62.5
203.3,90.7,23.9,112.5
197.3,60.9,21.5,57.5
178.6,89.6,18.6,92.5
189.4,50,15.5,37.5
197.8,104.9,21.1,135
200.7,80.1,20.9,95
191.7,111.6,23.8,137.5
180.6,102,16,117.5
183.3,78.7,14,82.5
177.2,68.2,20.1,55
171,79.9,21.5,67.5
180.7,121.3,26.4,142.5
197.1,69.2,13.3,80
180,63.2,17.7,50
175.4,73.6,20,62.5
188.9,73.1,22.1,72.5
164.4,50,21.5,20
192,83.2,21.4,92.5
166.4,70.7,15.1,55
182.1,89.8,25.8,90
186,103.2,22.9,120
175.2,67.2,23.4,47.5
184.3,73.2,27.1,62.5
183.6,83.4,17.5,87.5
201,116.1,22.9,150
177.2,67.7,24.5,50
163.8,103.7,20.8,102.5
177.3,70.9,18,62.5
190,91.1,28.8,97.5
187,58.5,16,50
